Internal ID,BasePrice,Brand,Colorway,Internalid,ItemName,MSRP,ParentStyle,SKU,Season,Size,Status,UPC,Width,Year,image
43812,109.5,Twisted X,Tan & Aruba Blue,43812,WRS0032 : WRS0032-B-09,209.95 ,WRS0032,WRS0032-B-09,Spring,09,Inactive,884882365019,B,2020,https://system.netsuite.com/core/media/media.nl?id=138373&c=4138030&h=KoIATwQtaQTlezcCreWhhq2YOTJo0HvE1PTz95Dh08eWMgMj
43813,109.5,Twisted X,Tan & Aruba Blue,43813,WRS0032 : WRS0032-B-09.5,209.95 ,WRS0032,WRS0032-B-09.5,Spring,09.5,Inactive,884882365026,B,2020,https://system.netsuite.com/core/media/media.nl?id=138373&c=4138030&h=KoIATwQtaQTlezcCreWhhq2YOTJo0HvE1PTz95Dh08eWMgMj
43814,109.5,Twisted X,Tan & Aruba Blue,43814,WRS0032 : WRS0032-B-10,209.95 ,WRS0032,WRS0032-B-10,Spring,10,Inactive,884882365033,B,2020,https://system.netsuite.com/core/media/media.nl?id=138373&c=4138030&h=KoIATwQtaQTlezcCreWhhq2YOTJo0HvE1PTz95Dh08eWMgMj
43815,109.5,Twisted X,Tan & Aruba Blue,43815,WRS0032 : WRS0032-B-11,209.95 ,WRS0032,WRS0032-B-11,Spring,11,Inactive,884882365040,B,2020,https://system.netsuite.com/core/media/media.nl?id=138373&c=4138030&h=KoIATwQtaQTlezcCreWhhq2YOTJo0HvE1PTz95Dh08eWMgMj
44795,111,Twisted X,Dark Chocolate & Carrot,44795,WRS0033 : WRS0033-B-05.5,224.95 ,WRS0033,WRS0033-B-05.5,Fall,05.5,Inactive,884882373045,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44796,111,Twisted X,Dark Chocolate & Carrot,44796,WRS0033 : WRS0033-B-06,224.95 ,WRS0033,WRS0033-B-06,Fall,06,Inactive,884882373052,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44797,111,Twisted X,Dark Chocolate & Carrot,44797,WRS0033 : WRS0033-B-06.5,224.95 ,WRS0033,WRS0033-B-06.5,Fall,06.5,Inactive,884882373069,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44798,111,Twisted X,Dark Chocolate & Carrot,44798,WRS0033 : WRS0033-B-07,224.95 ,WRS0033,WRS0033-B-07,Fall,07,Inactive,884882373076,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44799,111,Twisted X,Dark Chocolate & Carrot,44799,WRS0033 : WRS0033-B-07.5,224.95 ,WRS0033,WRS0033-B-07.5,Fall,07.5,Inactive,884882373083,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44800,111,Twisted X,Dark Chocolate & Carrot,44800,WRS0033 : WRS0033-B-08,224.95 ,WRS0033,WRS0033-B-08,Fall,08,Inactive,884882373090,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44801,111,Twisted X,Dark Chocolate & Carrot,44801,WRS0033 : WRS0033-B-08.5,224.95 ,WRS0033,WRS0033-B-08.5,Fall,08.5,Inactive,884882373106,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44802,111,Twisted X,Dark Chocolate & Carrot,44802,WRS0033 : WRS0033-B-09,224.95 ,WRS0033,WRS0033-B-09,Fall,09,Inactive,884882373113,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44803,111,Twisted X,Dark Chocolate & Carrot,44803,WRS0033 : WRS0033-B-09.5,224.95 ,WRS0033,WRS0033-B-09.5,Fall,09.5,Inactive,884882373120,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44804,111,Twisted X,Dark Chocolate & Carrot,44804,WRS0033 : WRS0033-B-10,224.95 ,WRS0033,WRS0033-B-10,Fall,10,Inactive,884882373137,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
44805,111,Twisted X,Dark Chocolate & Carrot,44805,WRS0033 : WRS0033-B-11,224.95 ,WRS0033,WRS0033-B-11,Fall,11,Inactive,884882373144,B,2020,https://system.netsuite.com/core/media/media.nl?id=14603562&c=4138030&h=RnhyBH5C7k3GaAhLhWsSl5619eqUXJivLm0PuRVLaJRxt2U2
48676,104,Twisted X,Sand & Peanut,48676,WRS0034 : WRS0034-B-05.5,209.95 ,WRS0034,WRS0034-B-05.5,Summer,05.5,Hash,884882859228,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48677,104,Twisted X,Sand & Peanut,48677,WRS0034 : WRS0034-B-06,209.95 ,WRS0034,WRS0034-B-06,Summer,06,Hash,884882859204,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48678,104,Twisted X,Sand & Peanut,48678,WRS0034 : WRS0034-B-06.5,209.95 ,WRS0034,WRS0034-B-06.5,Summer,06.5,Hash,884882859181,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48679,104,Twisted X,Sand & Peanut,48679,WRS0034 : WRS0034-B-07,209.95 ,WRS0034,WRS0034-B-07,Summer,07,Hash,884882857293,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48680,104,Twisted X,Sand & Peanut,48680,WRS0034 : WRS0034-B-07.5,209.95 ,WRS0034,WRS0034-B-07.5,Summer,07.5,Hash,884882857279,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48681,104,Twisted X,Sand & Peanut,48681,WRS0034 : WRS0034-B-08,209.95 ,WRS0034,WRS0034-B-08,Summer,08,Hash,884882857255,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48682,104,Twisted X,Sand & Peanut,48682,WRS0034 : WRS0034-B-08.5,209.95 ,WRS0034,WRS0034-B-08.5,Summer,08.5,Hash,884882857231,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48683,104,Twisted X,Sand & Peanut,48683,WRS0034 : WRS0034-B-09,209.95 ,WRS0034,WRS0034-B-09,Summer,09,Hash,884882857217,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48684,104,Twisted X,Sand & Peanut,48684,WRS0034 : WRS0034-B-09.5,209.95 ,WRS0034,WRS0034-B-09.5,Summer,09.5,Hash,884882857194,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48685,104,Twisted X,Sand & Peanut,48685,WRS0034 : WRS0034-B-10,209.95 ,WRS0034,WRS0034-B-10,Summer,10,Hash,884882857170,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
48686,104,Twisted X,Sand & Peanut,48686,WRS0034 : WRS0034-B-11,209.95 ,WRS0034,WRS0034-B-11,Summer,11,Hash,884882857156,B,2021,https://system.netsuite.com/core/media/media.nl?id=11351702&c=4138030&h=_Td92N8kLcU2z0qQCXUtJhk17r6lXvb1nkR0C6YIZkC_MyxS
51826,107.5,Twisted X,Tan & Tooled Brown,51826,WRS0035 : WRS0035-B-05.5,215.95 ,WRS0035,WRS0035-B-05.5,Fall-1,05.5,Closeout,884882721884,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51827,107.5,Twisted X,Tan & Tooled Brown,51827,WRS0035 : WRS0035-B-06,215.95 ,WRS0035,WRS0035-B-06,Fall-1,06,Closeout,884882721860,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51828,107.5,Twisted X,Tan & Tooled Brown,51828,WRS0035 : WRS0035-B-06.5,215.95 ,WRS0035,WRS0035-B-06.5,Fall-1,06.5,Closeout,884882721846,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51829,107.5,Twisted X,Tan & Tooled Brown,51829,WRS0035 : WRS0035-B-07,215.95 ,WRS0035,WRS0035-B-07,Fall-1,07,Closeout,884882721822,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51830,107.5,Twisted X,Tan & Tooled Brown,51830,WRS0035 : WRS0035-B-07.5,215.95 ,WRS0035,WRS0035-B-07.5,Fall-1,07.5,Closeout,884882721808,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51831,107.5,Twisted X,Tan & Tooled Brown,51831,WRS0035 : WRS0035-B-08,215.95 ,WRS0035,WRS0035-B-08,Fall-1,08,Closeout,884882721785,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51832,107.5,Twisted X,Tan & Tooled Brown,51832,WRS0035 : WRS0035-B-08.5,215.95 ,WRS0035,WRS0035-B-08.5,Fall-1,08.5,Closeout,884882721761,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51833,107.5,Twisted X,Tan & Tooled Brown,51833,WRS0035 : WRS0035-B-09,215.95 ,WRS0035,WRS0035-B-09,Fall-1,09,Closeout,884882721730,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51834,107.5,Twisted X,Tan & Tooled Brown,51834,WRS0035 : WRS0035-B-09.5,215.95 ,WRS0035,WRS0035-B-09.5,Fall-1,09.5,Closeout,884882721716,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51835,107.5,Twisted X,Tan & Tooled Brown,51835,WRS0035 : WRS0035-B-10,215.95 ,WRS0035,WRS0035-B-10,Fall-1,10,Closeout,884882721693,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51836,107.5,Twisted X,Tan & Tooled Brown,51836,WRS0035 : WRS0035-B-11,215.95 ,WRS0035,WRS0035-B-11,Fall-1,11,Closeout,884882721679,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311432&c=4138030&h=tNvT_Oj1k6R5rHN5mnRYGXhRLCp5a5qYH-JSoAfxFBQCGlzo
51838,107.5,Twisted X,Honey & Honey,51838,WRS0037 : WRS0037-B-05.5,215.95 ,WRS0037,WRS0037-B-05.5,Fall-1,05.5,Hash,884882721655,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51839,107.5,Twisted X,Honey & Honey,51839,WRS0037 : WRS0037-B-06,215.95 ,WRS0037,WRS0037-B-06,Fall-1,06,Hash,884882721631,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51840,107.5,Twisted X,Honey & Honey,51840,WRS0037 : WRS0037-B-06.5,215.95 ,WRS0037,WRS0037-B-06.5,Fall-1,06.5,Hash,884882721617,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51841,107.5,Twisted X,Honey & Honey,51841,WRS0037 : WRS0037-B-07,215.95 ,WRS0037,WRS0037-B-07,Fall-1,07,Hash,884882721594,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51842,107.5,Twisted X,Honey & Honey,51842,WRS0037 : WRS0037-B-07.5,215.95 ,WRS0037,WRS0037-B-07.5,Fall-1,07.5,Hash,884882771322,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51843,107.5,Twisted X,Honey & Honey,51843,WRS0037 : WRS0037-B-08,215.95 ,WRS0037,WRS0037-B-08,Fall-1,08,Hash,884882771308,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51844,107.5,Twisted X,Honey & Honey,51844,WRS0037 : WRS0037-B-08.5,215.95 ,WRS0037,WRS0037-B-08.5,Fall-1,08.5,Hash,884882771285,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51845,107.5,Twisted X,Honey & Honey,51845,WRS0037 : WRS0037-B-09,215.95 ,WRS0037,WRS0037-B-09,Fall-1,09,Hash,884882771261,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51846,107.5,Twisted X,Honey & Honey,51846,WRS0037 : WRS0037-B-09.5,215.95 ,WRS0037,WRS0037-B-09.5,Fall-1,09.5,Hash,884882771247,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51847,107.5,Twisted X,Honey & Honey,51847,WRS0037 : WRS0037-B-10,215.95 ,WRS0037,WRS0037-B-10,Fall-1,10,Hash,884882771223,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
51848,107.5,Twisted X,Honey & Honey,51848,WRS0037 : WRS0037-B-11,215.95 ,WRS0037,WRS0037-B-11,Fall-1,11,Hash,884882771209,B,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52209,107.5,Twisted X,Honey & Honey,52209,WRS0037 : WRS0037-C-05.5,215.95 ,WRS0037,WRS0037-C-05.5,Fall-1,05.5,Hash,884882770646,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52210,107.5,Twisted X,Honey & Honey,52210,WRS0037 : WRS0037-C-06,215.95 ,WRS0037,WRS0037-C-06,Fall-1,06,Hash,884882770622,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52211,107.5,Twisted X,Honey & Honey,52211,WRS0037 : WRS0037-C-06.5,215.95 ,WRS0037,WRS0037-C-06.5,Fall-1,06.5,Hash,884882770608,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52212,107.5,Twisted X,Honey & Honey,52212,WRS0037 : WRS0037-C-07,215.95 ,WRS0037,WRS0037-C-07,Fall-1,07,Hash,884882770585,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52213,107.5,Twisted X,Honey & Honey,52213,WRS0037 : WRS0037-C-07.5,215.95 ,WRS0037,WRS0037-C-07.5,Fall-1,07.5,Hash,884882770561,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52214,107.5,Twisted X,Honey & Honey,52214,WRS0037 : WRS0037-C-08,215.95 ,WRS0037,WRS0037-C-08,Fall-1,08,Hash,884882770547,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52215,107.5,Twisted X,Honey & Honey,52215,WRS0037 : WRS0037-C-08.5,215.95 ,WRS0037,WRS0037-C-08.5,Fall-1,08.5,Hash,884882770523,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52216,107.5,Twisted X,Honey & Honey,52216,WRS0037 : WRS0037-C-09,215.95 ,WRS0037,WRS0037-C-09,Fall-1,09,Hash,884882770509,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52217,107.5,Twisted X,Honey & Honey,52217,WRS0037 : WRS0037-C-09.5,215.95 ,WRS0037,WRS0037-C-09.5,Fall-1,09.5,Hash,884882770486,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52218,107.5,Twisted X,Honey & Honey,52218,WRS0037 : WRS0037-C-10,215.95 ,WRS0037,WRS0037-C-10,Fall-1,10,Hash,884882770462,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
52219,107.5,Twisted X,Honey & Honey,52219,WRS0037 : WRS0037-C-11,215.95 ,WRS0037,WRS0037-C-11,Fall-1,11,Hash,884882770448,C,2021,https://system.netsuite.com/core/media/media.nl?id=13311438&c=4138030&h=Dj9dc8_JqFW3aqr8vePB-OV_EmLQXCDmKZmybo_p-6_DQRE_
25782,124.5,Twisted X,Peanut Retan/Hazel,25782,WRSL001 : WRSL001-B-05.5,234.95 ,WRSL001,WRSL001-B-05.5,Spring,05.5,Inactive,884882071989,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25783,124.5,Twisted X,Peanut Retan/Hazel,25783,WRSL001 : WRSL001-B-06,234.95 ,WRSL001,WRSL001-B-06,Spring,06,Inactive,884882071996,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25784,124.5,Twisted X,Peanut Retan/Hazel,25784,WRSL001 : WRSL001-B-06.5,234.95 ,WRSL001,WRSL001-B-06.5,Spring,06.5,Inactive,884882072009,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25785,124.5,Twisted X,Peanut Retan/Hazel,25785,WRSL001 : WRSL001-B-07,234.95 ,WRSL001,WRSL001-B-07,Spring,07,Inactive,884882072016,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25786,124.5,Twisted X,Peanut Retan/Hazel,25786,WRSL001 : WRSL001-B-07.5,234.95 ,WRSL001,WRSL001-B-07.5,Spring,07.5,Inactive,884882072023,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25787,124.5,Twisted X,Peanut Retan/Hazel,25787,WRSL001 : WRSL001-B-08,234.95 ,WRSL001,WRSL001-B-08,Spring,08,Inactive,884882072030,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25788,124.5,Twisted X,Peanut Retan/Hazel,25788,WRSL001 : WRSL001-B-08.5,234.95 ,WRSL001,WRSL001-B-08.5,Spring,08.5,Inactive,884882072047,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25789,124.5,Twisted X,Peanut Retan/Hazel,25789,WRSL001 : WRSL001-B-09,234.95 ,WRSL001,WRSL001-B-09,Spring,09,Inactive,884882072054,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25790,124.5,Twisted X,Peanut Retan/Hazel,25790,WRSL001 : WRSL001-B-09.5,234.95 ,WRSL001,WRSL001-B-09.5,Spring,09.5,Inactive,884882072061,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25791,124.5,Twisted X,Peanut Retan/Hazel,25791,WRSL001 : WRSL001-B-10,234.95 ,WRSL001,WRSL001-B-10,Spring,10,Inactive,884882072078,B,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25792,124.5,Twisted X,Peanut Retan/Hazel,25792,WRSL001 : WRSL001-C-06,234.95 ,WRSL001,WRSL001-C-06,Spring,06,Inactive,884882072085,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25793,124.5,Twisted X,Peanut Retan/Hazel,25793,WRSL001 : WRSL001-C-06.5,234.95 ,WRSL001,WRSL001-C-06.5,Spring,06.5,Inactive,884882072092,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25794,124.5,Twisted X,Peanut Retan/Hazel,25794,WRSL001 : WRSL001-C-07,234.95 ,WRSL001,WRSL001-C-07,Spring,07,Inactive,884882072108,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25795,124.5,Twisted X,Peanut Retan/Hazel,25795,WRSL001 : WRSL001-C-07.5,234.95 ,WRSL001,WRSL001-C-07.5,Spring,07.5,Inactive,884882072115,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25796,124.5,Twisted X,Peanut Retan/Hazel,25796,WRSL001 : WRSL001-C-08,234.95 ,WRSL001,WRSL001-C-08,Spring,08,Inactive,884882072122,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25797,124.5,Twisted X,Peanut Retan/Hazel,25797,WRSL001 : WRSL001-C-08.5,234.95 ,WRSL001,WRSL001-C-08.5,Spring,08.5,Inactive,884882072139,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25798,124.5,Twisted X,Peanut Retan/Hazel,25798,WRSL001 : WRSL001-C-09,234.95 ,WRSL001,WRSL001-C-09,Spring,09,Inactive,884882072146,C,2010,https://system.netsuite.com/core/media/media.nl?id=3919&c=4138030&h=jylK7ijDOlyvSMjv1B1aglTpnqGexDIyJG9A_SOyxPbmtUa5
25800,252.5,Twisted X,Saddle Fq Ostrich/Aqua,25800,WRSL002 : WRSL002-B-05.5,479.95 ,WRSL002,WRSL002-B-05.5,Fall,05.5,Inactive,884882083500,B,2010,https://system.netsuite.com/core/media/media.nl?id=5233&c=4138030&h=1C5kp0Ve7tL4q5J4gILKB8niK5cd1JA9BK73bu957ARs84sf
25801,252.5,Twisted X,Saddle Fq Ostrich/Aqua,25801,WRSL002 : WRSL002-B-06,479.95 ,WRSL002,WRSL002-B-06,Fall,06,Inactive,884882083517,B,2010,https://system.netsuite.com/core/media/media.nl?id=5233&c=4138030&h=1C5kp0Ve7tL4q5J4gILKB8niK5cd1JA9BK73bu957ARs84sf
25802,252.5,Twisted X,Saddle Fq Ostrich/Aqua,25802,WRSL002 : WRSL002-B-06.5,479.95 ,WRSL002,WRSL002-B-06.5,Fall,06.5,Inactive,884882083524,B,2010,https://system.netsuite.com/core/media/media.nl?id=5233&c=4138030&h=1C5kp0Ve7tL4q5J4gILKB8niK5cd1JA9BK73bu957ARs84sf
25803,252.5,Twisted X,Saddle Fq Ostrich/Aqua,25803,WRSL002 : WRSL002-B-07,479.95 ,WRSL002,WRSL002-B-07,Fall,07,Inactive,884882083531,B,2010,https://system.netsuite.com/core/media/media.nl?id=5233&c=4138030&h=1C5kp0Ve7tL4q5J4gILKB8niK5cd1JA9BK73bu957ARs84sf
25804,252.5,Twisted X,Saddle Fq Ostrich/Aqua,25804,WRSL002 : WRSL002-B-07.5,479.95 ,WRSL002,WRSL002-B-07.5,Fall,07.5,Inactive,884882083548,B,2010,https://system.netsuite.com/core/media/media.nl?id=5233&c=4138030&h=1C5kp0Ve7tL4q5J4gILKB8niK5cd1JA9BK73bu957ARs84sf
